"id";"mapId";"player";"datetime";"medal";"timeSpent";"mapper";"styles";"skipType";"atTime";"finalTime";"currentMedalCount";"freeSkipCount";"pbBeforeFin";"mapTitle";"currentGoldCount"
2475;29797;"Larstm";"2025-01-19 01:07:46.989682";"at";11454;"hermanneketje";"Mini,";"noskip";7932;7925;906;0;-1;"Beginner map 13";296
2476;135972;"Larstm";"2025-01-19 01:09:18.832793";"gold";86495;"ItsYannTM";"Reactor,Mixed,";"noskip";25462;26420;906;0;-1;"One Eight Tree";297
2477;114927;"Larstm";"2025-01-19 01:12:03.366022";"gold";159266;"FanOfSkofus";"Ice,Mini,Altered Nadeo,";"noskip";12277;12578;906;0;12601;"Bad Mapz - Under 15s - 052";298
2478;188029;"Larstm";"2025-01-19 01:13:11.092412";"at";63596;"Howdeee";"Tech,SpeedTech,Competitive,";"noskip";60966;59974;907;0;-1;"Howdee #19";298
2479;131545;"Larstm";"2025-01-19 01:14:38.169603";"at";82951;"Doc_Ones";"Tech,";"noskip";9539;9189;908;0;10009;"Short map 22";298
2480;152168;"Larstm";"2025-01-19 01:14:55.873965";"at";13411;"Naxanria";"LOL,Mini,";"noskip";3989;3924;909;0;4059;"m519";298
2481;62413;"Scrapie98";"2025-01-19 14:09:33.207711";"at";651979;"yeetusjesse";"Competitive,";"noskip";5987;5982;849;4;5991;" doing homework xdd";-1
2482;38889;"Scrapie98";"2025-01-19 14:09:43.046289";"skip";5239;"Raytem";"Ice,Dirt,Mini,";"brokenskip";55870;-1;849;4;5991;"UNBELIEVABLE BELIEF";-1
2483;184501;"Scrapie98";"2025-01-19 14:09:49.222229";"skip";5239;"fauli_balulu";"Altered Nadeo,";"forceSwitch";28025;-1;849;4;5991;"Summer 2024 - 14 but different";-1
2484;166997;"Scrapie98";"2025-01-19 14:11:24.784285";"gold";91985;"Felien.";"Plastic,RallyCar,";"noskip";22982;23882;849;4;25385;"Twisty Roost";295
2485;179605;"Scrapie98";"2025-01-19 14:13:19.723771";"gold";110897;"Mac_ancheez";"LOL,Bugslide,";"noskip";10740;11315;849;4;-1;"chill slide";296
2486;93250;"Scrapie98";"2025-01-19 14:16:06.090853";"at";161449;"Royal Training Maps";"LOL,Stunt,Mini,";"noskip";19385;19369;850;4;-1;"Tower to Tower - Red";296
2487;137804;"Scrapie98";"2025-01-19 14:16:58.700947";"gold";47767;"Henkisme";"Ice,Altered Nadeo,";"noskip";38973;41215;850;4;-1;"Icy Fall 2023 - 06";297
2488;128403;"Scrapie98";"2025-01-19 14:18:01.170152";"at";58367;"SnappieTM";"Race,LOL,";"noskip";23432;19847;851;4;-1;"Hurdles";297
2489;112359;"Scrapie98";"2025-01-19 14:19:28.969915";"at";83813;"X37V";"Reactor,Mixed,Bobsleigh,";"noskip";20415;20358;852;4;20725;"2wice";297
2490;148792;"Scrapie98";"2025-01-19 14:23:14.887626";"at";219193;"Xueliam";"Dirt,Bobsleigh,Wood,";"noskip";40462;40442;853;4;40666;"FC - Nigosaki";297
2491;60041;"Scrapie98";"2025-01-19 14:24:32.544498";"at";73709;"Royal Training Maps";"LOL,Stunt,Mini,";"noskip";14982;14056;854;4;15156;"Riseform - Red";297
2492;48359;"Scrapie98";"2025-01-19 14:28:17.399833";"gold";218409;"Veydiz";"Competitive,Mixed,";"noskip";65174;67191;854;4;109955;"Conviction";298
2493;218079;"Scrapie98";"2025-01-19 14:31:10.249919";"gold";163994;"Nebula";"SnowCar,";"noskip";40515;42855;854;4;61760;"[SCC'25 - #16] | Velora";299
2494;125454;"Scrapie98";"2025-01-19 14:35:07.814067";"at";232732;"Gcoolx9";"Dirt,Grass,";"noskip";36759;36123;855;4;36974;"CLOSE";299
2495;60672;"Scrapie98";"2025-01-19 14:38:52.543991";"gold";219429;"Royal Training Maps";"LOL,Stunt,Mini,";"noskip";31100;31497;855;4;31742;"Mani-X - Black";300
2496;153208;"Scrapie98";"2025-01-19 14:39:15.937961";"at";19320;"McElast";"Race,Mini,";"noskip";16284;15900;856;4;-1;"simpleze_03";300
2497;176828;"Scrapie98";"2025-01-19 14:43:49.984722";"gold";267631;"TD0g4002";"Ice,Grass,SnowCar,";"noskip";45138;47003;856;4;49433;"Knife's Edge (Map Revision)";301
2498;94807;"Scrapie98";"2025-01-19 14:45:33.413846";"at";99136;"ggomgnoway";"Bobsleigh,";"noskip";30417;29397;857;4;31257;"no. just no.";301
2499;59970;"Scrapie98";"2025-01-19 14:47:28.492685";"at";111087;"Kenomojo";"Mixed,Plastic,";"noskip";42918;42445;858;4;45725;"purasutiku lover";301
2500;199734;"Scrapie98";"2025-01-19 14:53:35.267345";"skip";362233;"Robbalobb";"Plastic,Altered Nadeo,Pipes,";"freeskip";19925;-1;858;3;45725;"Summer 2024 - 13 Robbalobb";301
2501;88470;"Scrapie98";"2025-01-19 14:55:17.288452";"at";97652;"PiasekTM";"LOL,";"noskip";24297;24137;859;3;24487;"my first normal (i think) map";301
2502;139781;"Scrapie98";"2025-01-19 14:56:42.004306";"gold";78039;"Craniel.";"Trial,";"noskip";15270;15841;859;3;-1;"[HP-26] Linear";302
2503;217793;"Scrapie98";"2025-01-19 14:58:31.28116";"at";104976;"Elvi75";"Altered Nadeo,EngineOff,";"noskip";50915;45091;860;3;52929;"Winter 2025 - 04 CP is Engine Off";302
2504;183480;"Scrapie98";"2025-01-19 15:00:24.633356";"gold";108720;"Trabucooo";"Mixed,";"noskip";82435;85261;860;3;-1;"Entangled Strings Around Unsophisticated Knots (ro";303
2505;97645;"Scrapie98";"2025-01-19 15:02:59.692162";"gold";145904;"MaybeKali";"Tech,Competitive,Mixed,";"noskip";50992;53812;860;3;-1;"[WRL] Alstroemeria Gardens ft Rabbi";304
2506;157117;"Scrapie98";"2025-01-19 15:03:23.787958";"at";20290;"jjeFFeSS";"Wood,";"noskip";14179;6944;861;3;-1;"RMC Freebie #115 - Lane Drop";304
2507;123366;"Scrapie98";"2025-01-19 15:05:08.505589";"at";100765;"cunustar";"LOL,";"noskip";49474;45118;862;3;-1;"Cunu LOL 8";304
2508;164460;"Scrapie98";"2025-01-19 15:06:35.052953";"at";82120;"QyouLim";"Tech,";"noskip";38655;37686;863;3;-1;"My first tech";304
2509;167140;"Scrapie98";"2025-01-19 15:07:03.989222";"at";24562;"osiriscorp";"Mini,";"noskip";6767;6655;864;3;-1;"Micromaps - Spring 2024 - 12";304
2510;193497;"Scrapie98";"2025-01-19 15:09:51.89208";"at";161113;"artroy666";"Tech,SpeedTech,Dirt,";"noskip";53562;52158;865;3;64268;"map test";304
2511;198794;"Scrapie98";"2025-01-19 15:10:38.031409";"at";41298;"MIZUNOMI_TM";"Mini,Obstacle,Transitional,";"noskip";16958;16668;866;3;-1;"Simple Blackout";304
2512;215889;"Scrapie98";"2025-01-19 15:11:03.252798";"at";20598;"TorchlightFlo";"Tech,Mini,";"noskip";21123;17357;867;3;-1;"Franz Drift";304
2513;120008;"Scrapie98";"2025-01-19 15:13:11.228395";"at";123489;"LovemasterTM";"Mixed,";"noskip";39040;38813;868;3;-1;"Techpoint City '3 '";304
2514;208995;"Scrapie98";"2025-01-19 15:14:55.796386";"gold";100493;"Danyy912";"Ice,Mini,SnowCar,";"noskip";7725;8768;868;3;9106;"u10s_37 MEOW";305
2515;128545;"Scrapie98";"2025-01-19 15:16:08.038231";"at";68456;"mr_MacGyver.";"LOL,";"noskip";33483;29697;869;3;-1;"this map looks good enough";305
2516;56167;"Scrapie98";"2025-01-19 15:16:50.074911";"at";37101;"Guysus01";"Dirt,Mini,Transitional,";"noskip";25468;25321;870;3;-1;"Guysus01 #2";305
2517;116728;"Scrapie98";"2025-01-19 15:17:41.787768";"at";43893;"KoderonTM";"Plastic,";"noskip";25721;25656;871;3;-1;"Kode's camp 09";305
2518;161751;"Scrapie98";"2025-01-19 15:19:23.526251";"at";97610;"JKryson";"LOL,";"noskip";22000;20399;872;3;-1;"CENTRA IL BUCO 5";305
2519;96834;"Scrapie98";"2025-01-19 15:25:37.464049";"at";369920;"TheRealigi";"LOL,Plastic,";"noskip";26662;21683;873;3;-1;"IgLox - 18";305
2520;68221;"Scrapie98";"2025-01-19 15:26:18.104705";"at";36379;"Mac_ancheez";"Dirt,";"noskip";35510;32705;874;3;-1;"Scrapie 1hr america map";305
2521;172577;"Scrapie98";"2025-01-19 15:27:45.381423";"at";83370;"Phil276";"Dirt,Bobsleigh,DesertCar,";"noskip";34378;32745;875;3;35189;"Desert Flip";305
2522;139909;"Scrapie98";"2025-01-19 15:31:03.516447";"at";194593;"xJKlyS_7";"Dirt,Obstacle,Bobsleigh,";"noskip";9161;8698;876;3;9264;"IcyFlip";305
2523;219727;"Scrapie98";"2025-01-19 15:32:08.20019";"at";58168;"DiabloO_Fr";"Competitive,Dirt,Signature,";"noskip";49958;48064;877;3;-1;"DRC - Fog";305
2524;205150;"Scrapie98";"2025-01-19 15:34:01.558577";"gold";108721;"singerous";"LOL,SpeedMapping,";"noskip";29051;30664;877;3;34282;"Ditchfest 89 - trick or treat";306
2525;116576;"Scrapie98";"2025-01-19 15:34:46.008202";"at";40235;"salatafej";"Transitional,";"noskip";19307;18964;878;3;-1;"Nacho";306
2526;41732;"Scrapie98";"2025-01-19 15:35:25.416713";"gold";31392;"jahbibbo";"Tech,Competitive,";"noskip";25695;26335;878;3;-1;"Verdant";307
2527;161147;"Scrapie98";"2025-01-19 15:41:14.732686";"gold";343337;"VANTORICADRU";"Reactor,Altered Nadeo,";"noskip";13509;14135;878;3;15932;"YEET Spring 2021 - 23";308
2528;160242;"Scrapie98";"2025-01-19 15:41:24.144595";"gold";343337;"jbd1976";"LOL,SnowCar,Wood,";"noskip";9689;14135;878;3;15932;" 10,000 Map Speedrun 00026";308
2529;25296;"Scrapie98";"2025-01-19 15:42:49.807758";"at";81047;"pr1nglz";"Competitive,Dirt,";"noskip";38682;37428;879;3;-1;"Dust Bowl";308
2530;181443;"Scrapie98";"2025-01-19 15:43:15.512739";"skip";20627;"LEOWOLFF";"Plastic,";"freeskip";38116;-1;879;2;-1;"Hard AT Plastic Trial - 2";308
2531;215649;"Scrapie98";"2025-01-19 15:45:04.953053";"skip";105361;"Razz3r_25";"DesertCar,";"freeskip";5254;-1;879;1;-1;"DesertCar Loves Moving Blocks 03";308
2532;113256;"Scrapie98";"2025-01-19 15:47:09.153467";"at";116222;"SimplyNick";"Altered Nadeo,";"noskip";47187;46705;880;1;47915;"Better Spring 2023 - 13";308
2533;107240;"Scrapie98";"2025-01-19 15:50:24.481427";"gold";185647;"Tekky";"LOL,Educational,";"noskip";12758;13034;880;1;48058;"idm ruinin ur day #182";309
2534;36299;"Scrapie98";"2025-01-19 15:52:34.490704";"at";123970;"saghzs";"Tech,Mini,Transitional,";"noskip";18995;18798;881;1;-1;"Transitional Shorts #23";309
2535;110527;"Scrapie98";"2025-01-19 15:55:41.418666";"gold";179394;"klovni";"Platform,Plastic,";"noskip";28492;29641;881;1;62363;"Alibimini";310
2536;107803;"Scrapie98";"2025-01-19 15:56:55.704723";"at";65369;"Tenax";"Mini,Mixed,";"noskip";25788;25477;882;1;-1;"Tenax Mini #1";310
2537;155683;"Scrapie98";"2025-01-19 15:58:57.43927";"at";109618;"Bapdada";"Mini,Altered Nadeo,SnowCar,";"noskip";13124;13124;883;1;13126;"Winter 2024 - 05 Snowcar Shorts 2";310
2538;151537;"Scrapie98";"2025-01-19 16:01:06.964405";"at";125234;"Switch_ZA";"Tech,Transitional,Water,";"noskip";38265;37272;884;1;38387;"NenP 2024 - 11";310
2539;25073;"Scrapie98";"2025-01-19 16:04:00.247316";"at";168646;"Terminator1010";"Tech,";"noskip";39731;39600;885;1;39743;"A03";310
2540;123521;"Scrapie98";"2025-01-19 16:05:02.768042";"at";53260;"Tyrainious51";"SpeedTech,";"noskip";31271;29746;886;1;-1;"twisty";310
2541;75522;"Scrapie98";"2025-01-19 16:06:25.016911";"at";76934;"GhisloufouTm";"SpeedFun,";"noskip";35806;33456;887;1;-1;"Enfin de la speed ? v0-4";310
2542;164593;"Scrapie98";"2025-01-19 16:08:19.969693";"gold";106173;"Everios96_2";"LOL,Mini,Mixed,";"noskip";9798;9842;887;1;9855;"U10S_270";311
2543;84285;"Scrapie98";"2025-01-19 16:09:30.076871";"at";57319;"rare viiru maps archive";"Race,";"noskip";27921;27214;888;1;-1;"10min speedmap #6";311
2544;218015;"Scrapie98";"2025-01-19 16:09:40.168739";"at";6422;"Elvi75";"Altered Nadeo,FullSpeed,";"noskip";2379;2379;889;1;-1;"Winter 2025 - 13 PF";311
2545;64702;"Scrapie98";"2025-01-19 16:10:30.32001";"at";46358;"thagamerfan";"Race,LOL,Scenery,";"noskip";43271;42938;890;1;-1;"Kinda Sus";311
2546;131390;"Scrapie98";"2025-01-19 16:11:22.354257";"at";47987;"Brandstiffter";"Sausage,";"noskip";13744;13463;891;1;13864;"quickbuild sausage 1";311
2547;121372;"Scrapie98";"2025-01-19 16:13:30.838146";"skip";124452;"ZrackZz";"LOL,Bumper,";"freeskip";6308;-1;891;0;13864;"﻿θέμα δεξιοτήτων #004";311
2548;119792;"Scrapie98";"2025-01-19 16:14:13.008701";"at";27722;"LovemasterTM";"Mixed,";"noskip";24710;24168;892;0;-1;"Kirsty Age 3";311
2549;157596;"Scrapie98";"2025-01-19 16:14:57.429545";"at";36554;"chybrydra";"Mini,Mixed,RallyCar,";"noskip";15852;15646;893;0;-1;"Colin McRae Training 08";311
2550;77060;"Scrapie98";"2025-01-19 16:16:04.601198";"at";27429;"JestechYT";"SpeedFun,Competitive,Plastic,";"noskip";24178;23710;895;0;-1;"﻿和平花園";311
2551;51347;"Scrapie98";"2025-01-19 16:16:39.617702";"at";22321;"KlitlikasWTF";"Ice,Signature,Plastic,";"noskip";19560;18760;896;0;-1;"PLASTICE! 0134!";311
2552;208746;"Scrapie98";"2025-01-19 16:20:24.879768";"gold";210434;"Ach1oto";"LOL,Ice,Wood,";"noskip";23148;23709;896;0;64969;"WIW Spiral - AMP Shorts #272";312
2553;95910;"Scrapie98";"2025-01-19 16:23:56.270078";"at";207491;"s314ke";"Stunt,";"noskip";17452;17248;897;0;17528;"Stunt-22  Sea of troubles";312
2554;176817;"Scrapie98";"2025-01-19 16:30:28.590136";"at";388330;"tr4fik";"LOL,Mini,Bugslide,";"noskip";10113;10042;898;0;-1;"xdd #3";312
2555;99853;"Scrapie98";"2025-01-19 16:32:18.803023";"at";99971;"Ach1oto";"Tech,";"noskip";26480;26451;899;0;28092;"Tech - AMP Shorts #81";312
2556;189988;"Scrapie98";"2025-01-19 16:34:04.459486";"gold";93065;"OG_Grif";"Dirt,Scenery,";"noskip";41497;42555;899;0;43108;"DIRTY";313
2557;200201;"Scrapie98";"2025-01-19 16:35:32.779915";"at";84283;"BlackPrince__";"Race,SpeedFun,";"noskip";29880;29847;900;0;30168;"Stunts at Home";313
2558;61519;"Scrapie98";"2025-01-19 16:36:40.714078";"gold";63465;"Royal Training Maps";"LOL,Stunt,Mini,";"noskip";19790;20748;900;0;-1;"Icy Flicks - Black";314
2559;217536;"Scrapie98";"2025-01-19 16:41:13.150629";"at";155715;"Luddekuddekofot";"Mini,";"noskip";17082;16542;902;0;17331;"Free rmc 539";314
2560;95755;"Scrapie98";"2025-01-19 16:44:42.084123";"gold";197405;"Dark_KirbyLoL";"LOL,";"noskip";95377;99988;902;0;-1;"Winter 2023 - 25 - Random Dankness";315
2561;110958;"Scrapie98";"2025-01-19 16:45:52.880018";"at";66252;"oliveTM";"FullSpeed,Scenery,Grass,";"noskip";30587;29971;903;0;30705;"Ready for Take-Off?";315
2562;42448;"Scrapie98";"2025-01-19 16:48:16.925878";"at";55402;"Ragedog";"Remake,Water,";"noskip";54478;51572;905;0;-1;"TMS - Curved #12 (underwater)";315
2563;151156;"Scrapie98";"2025-01-19 16:48:43.551712";"at";22390;"mrbombastic132";"Reactor,Altered Nadeo,SnowCar,";"noskip";18932;18039;906;0;-1;"Winter 2024 - 02 Snow Car Reactor 1-up";315
2564;15464;"Scrapie98";"2025-01-19 16:51:22.956484";"at";145759;"Rexasaurus";"FullSpeed,Reactor,SpeedDrift,";"noskip";53850;52842;907;0;63965;"Down the Drain";315
2565;74943;"Scrapie98";"2025-01-19 16:52:32.961327";"at";64459;"Elyani";"LOL,";"noskip";68801;60783;908;0;-1;"Random Fun 11";315
2566;159173;"Scrapie98";"2025-01-19 16:53:16.658695";"at";39883;"Bapdada";"RallyCar,";"noskip";40688;36346;909;0;-1;"TG Road Ice Campaign - 15";315
2567;114720;"Scrapie98";"2025-01-19 16:56:42.740559";"at";24923;"fabysco";"LOL,";"noskip";14208;13108;912;0;-1;"fab lol #1058";315
2568;43014;"Scrapie98";"2025-01-19 16:58:01.419188";"at";65803;"Th3Merx";"Mixed,";"noskip";24052;21370;913;0;-1;"Tool Assisted Mapping 002";315
2569;96062;"Scrapie98";"2025-01-19 17:03:30.103076";"at";96434;"SnipeYouBoys";"Tech,SpeedTech,";"noskip";29155;28498;916;0;29264;"SnipeTech #2";315
2570;139623;"Scrapie98";"2025-01-19 17:06:17.942178";"at";158082;"ggomgnoway";"LOL,";"noskip";136655;129305;917;0;-1;"aids for free 01 yay";315
2571;86422;"Scrapie98";"2025-01-19 18:01:02.632147";"at";3100059;"Dark_KirbyLoL";"Reactor,Bumper,";"noskip";20737;19184;918;0;24332;"Fall 2022 - 19 - Rumper";315
2572;203873;"Scrapie98";"2025-01-19 18:04:04.906407";"gold";170896;"Oosband";"LOL,Wood,Bugslide,";"noskip";16188;17939;918;0;28124;"Slug Binder";316
2573;187763;"Scrapie98";"2025-01-19 18:09:06.827806";"at";40843;"Bapdada";"Reactor,Altered Nadeo,SnowCar,";"noskip";30468;24875;920;0;-1;"Fall 2021 - 11 Snowcar Reactor Down";317
2574;197297;"Larstm";"2025-01-19 20:00:11.453132";"skip";0;"";"undefined,";"freeskip";0;-1;909;4;-1;"beautiful map";-1
2579;56666;"Larstm";"2025-01-19 20:03:04.565006";"gold";65833;"Krizjac";"Freestyle,";"noskip";8698;8799;909;4;10850;"Chriz 0CP #2 Skip?";299
2580;206809;"Larstm";"2025-01-19 20:06:06.316964";"at";169294;"endriago-1988";"LOL,";"noskip";29393;28292;910;4;29504;"ETC #051 - Respawn Speed";299
2581;216275;"Larstm";"2025-01-19 20:14:26.742711";"gold";491932;"Aleckete_TM";"Ice,";"noskip";54709;56681;910;4;57224;"HATORI";300
2582;91584;"Larstm";"2025-01-19 20:17:42.602013";"gold";57053;"Ach1oto";"SpeedTech,";"noskip";49461;51886;911;4;-1;"SpeedTech - AMP Shorts #37";301
2583;178929;"Larstm";"2025-01-19 20:18:09.41785";"at";22700;"DunkinTMU";"Scenery,Mini,Plastic,";"noskip";11131;10970;912;4;-1;"Alphabet - F";301
2584;45278;"Larstm";"2025-01-19 20:19:58.210092";"gold";96426;"deadfish";"Mixed,EngineOff,";"noskip";50217;52631;912;4;-1;"NAC - easybreezy";302
2585;79199;"Larstm";"2025-01-19 20:21:36.962499";"at";94220;"ZrackZz";"LOL,Mini,";"noskip";8679;8099;913;4;8869;"Really Short Maps 133";302
2586;131019;"Larstm";"2025-01-19 20:24:58.373247";"at";196779;"dragonpntm";"Race,";"noskip";15923;15652;914;4;-1;"Dragonpntm Lunatic #151";302
2587;201306;"Larstm";"2025-01-19 20:28:39.142282";"at";216306;"Elvi75";"Ice,Altered Nadeo,Wood,";"noskip";100221;89923;915;4;119695;"Fall 2024 - 17 added Yek";302
2588;104103;"Larstm";"2025-01-19 20:29:23.108679";"at";31611;"fabysco";"LOL,";"noskip";11302;10382;916;4;-1;"fab lol #819";302
2589;171047;"Larstm";"2025-01-19 20:30:35.902818";"at";68927;"YutoUwU";"Ice,Mini,";"noskip";13966;13796;917;4;14246;"WR holder kinda cute - 06";302
2590;65213;"Larstm";"2025-01-19 20:31:30.016058";"at";43009;"Conundrum";"Race,Ice,Platform,";"noskip";41631;39548;918;4;-1;"Diversion";302
2591;196397;"Larstm";"2025-01-19 20:32:35.729494";"at";61344;"Blindeboom";"Dirt,Obstacle,";"noskip";45014;39094;919;4;-1;"Dirt party";302
2592;78505;"Larstm";"2025-01-19 20:34:06.383585";"at";85685;"Alycorne81";"Dirt,Mixed,";"noskip";91812;81655;920;4;-1;"AlyTwentyNine1";302
2593;141285;"Larstm";"2025-01-19 20:46:56.287642";"at";764001;"PatriceStrilli_";"Dirt,Bumper,Water,";"noskip";65039;60815;921;4;66138;"RMC free 4";302
2594;138728;"Larstm";"2025-01-19 20:47:37.118708";"at";28629;"JJjoker57";"LOL,";"noskip";46874;25049;922;4;-1;"RMC free 1278";302
2595;85530;"Larstm";"2025-01-19 20:51:16.290435";"at";206721;"havarh";"LOL,Remake,";"noskip";94412;77239;923;4;-1;"[TMN ESWC] I-9 (1-DOWN)";302
2596;120384;"Larstm";"2025-01-19 20:53:50.011485";"at";142701;"Operatoral";"Mini,";"noskip";19560;19518;924;4;19794;"Futuristic Fields";302
2597;214482;"Larstm";"2025-01-19 20:56:21.985489";"at";75020;"alphazeba";"Race,";"noskip";25642;24464;925;4;-1;"cement slants";303
2598;44972;"Larstm";"2025-01-19 20:56:41.387297";"skip";6328;"Zpikee";"Ice,";"brokenskip";38582;-1;925;4;-1;"Zpins";303
2599;40045;"Larstm";"2025-01-19 20:58:38.905677";"gold";79241;"lamalapas";"Ice,Mini,";"noskip";18204;18842;926;4;19361;"YepBonk";304
2600;48999;"Larstm";"2025-01-19 21:02:05.631777";"at";190646;"noobbcp";"RPG,Dirt,Mini,";"noskip";56396;48462;927;4;56478;"LN - RPG #4";304
2601;96992;"Larstm";"2025-01-19 21:02:52.744096";"at";41870;"fabysco";"LOL,";"noskip";17668;17118;928;4;-1;"fab lol #579";304
2602;29428;"Larstm";"2025-01-19 21:03:55.577268";"at";58376;"FlissTM";"LOL,MultiLap,";"noskip";57147;54628;929;4;-1;"Spin Me Right Round";304
2603;107352;"Larstm";"2025-01-19 21:04:40.002582";"at";28690;"Naxanria";"Mini,";"noskip";3284;3278;930;4;3319;"m113";304
2604;184589;"Larstm";"2025-01-19 21:05:40.665866";"gold";53758;"Zentrian";"Tech,Mini,";"noskip";19862;20885;930;4;-1;"MMM - Falukorv";305
2605;150285;"Larstm";"2025-01-19 21:10:10.745917";"skip";257638;"Yumiko";"Stunt,SnowCar,";"freeskip";59904;-1;930;3;-1;"Winter 2024 - 13 (CarSwap)";305
2606;47930;"Larstm";"2025-01-19 21:11:52.987186";"gold";92975;"Proff10";"SpeedTech,Scenery,Mixed,";"noskip";43971;46078;930;3;-1;"NORGARD";306
2607;112262;"Larstm";"2025-01-19 21:13:21.80684";"at";72425;"EricnessTM";"Ice,Dirt,";"noskip";21458;21206;931;3;21492;"Ericness TM map 3";306
2608;189321;"Larstm";"2025-01-19 21:15:34.098232";"at";128034;"Dave_qwert";"SpeedTech,EngineOff,";"noskip";66368;62841;932;3;-1;"no engine";306
2609;19803;"Larstm";"2025-01-19 21:16:18.899876";"at";30181;"Not2Shaggy";"Race,Scenery,Mini,";"noskip";27607;26665;933;3;-1;"Shaggy's Mini 10";306
2610;73001;"Larstm";"2025-01-19 21:17:37.389576";"at";63257;"ZrackZz";"Tech,Bumper,Mini,";"noskip";8574;8416;934;3;8656;" MEEPMEEP #10";306
2611;201817;"Larstm";"2025-01-19 21:18:04.414907";"at";23013;"xDawk";"Mini,";"noskip";5599;5594;935;3;5609;"Super Short 149";306
2612;2589;"Larstm";"2025-01-19 21:21:06.998279";"at";178308;"Tomote_TM";"Tech,Mini,";"noskip";64619;63692;936;3;71032;"14-07-2020 Morpho is a buetterfly";306
2613;156484;"Larstm";"2025-01-19 21:21:47.562107";"at";36235;"jbd1976";"SnowCar,";"noskip";42230;21992;937;3;-1;"Snowcarmc free 75";306
2614;94682;"Larstm";"2025-01-19 21:22:30.299605";"at";32006;"oCybex";"LOL,Ice,";"noskip";4323;4084;938;3;-1;"Credit to Endie";306
2615;174911;"Larstm";"2025-01-19 21:26:10.234206";"at";62594;"EriksVil";"LOL,";"noskip";56641;47985;939;3;-1;"Fortnite balls";307
2616;3283;"Larstm";"2025-01-19 21:26:51.021607";"at";29359;"tzickyt";"LOL,Mini,";"noskip";11978;11668;940;3;12434;"The Split Snake";307
2617;213412;"Larstm";"2025-01-19 21:29:01.332187";"gold";120252;"Camilla";"FullSpeed,MultiLap,Platform,";"noskip";58087;60081;940;3;-1;"Origami Shatter";308
2618;150557;"Larstm";"2025-01-19 21:36:56.591103";"gold";459564;"Xalkatrax";"Tech,Dirt,Transitional,";"noskip";41648;42088;940;3;42663;"01'08";309
2619;162511;"Larstm";"2025-01-19 21:47:58.231576";"at";169409;"XS_Clj6";"FullSpeed,";"noskip";66365;42931;943;3;78101;"FULL SPEED 1";309
2620;189344;"Larstm";"2025-01-19 21:52:28.381072";"gold";260756;"Yeetfish";"LOL,Ice,Plastic,";"noskip";10097;10141;943;3;-1;"duck";310
2621;63538;"Larstm";"2025-01-19 21:55:11.315235";"at";40411;"YnosTM";"LOL,Mini,";"noskip";10986;10709;945;3;11464;"SSM #24";310
2622;15875;"Larstm";"2025-01-19 21:57:27.112069";"at";131809;"Dominhead";"Tech,Dirt,Grass,";"noskip";30819;30661;946;3;31821;"Shades of Grip";310
2623;38739;"Larstm";"2025-01-19 21:57:54.411263";"at";22992;"titagames";"Water,";"noskip";20348;19714;947;3;-1;"Rebond";310
2624;190327;"Larstm";"2025-01-19 22:01:01.655627";"gold";121109;"Leones (leones-2252)";"LOL,Stunt,Sausage,";"noskip";10402;10578;947;3;-1;"Skill Issue";312
2625;172533;"Larstm";"2025-01-19 22:02:03.272437";"at";57121;"Bapdada";"Altered Nadeo,DesertCar,";"noskip";62371;52255;948;3;-1;"Winter 2024 - 22 Desert Car Reactor Down";312
2626;100488;"Larstm";"2025-01-19 22:04:02.461613";"gold";109096;"CUPaCAT";"Tech,Mini,";"noskip";20173;20364;948;3;20731;"Uno Mas - Classic Tech";313
2627;182949;"Larstm";"2025-01-19 22:05:11.323461";"gold";64593;"illancup";"Race,";"noskip";26292;27858;948;3;29165;"﻿IC - Kehä kolmosen painajainen";314
2628;174996;"Larstm";"2025-01-19 22:08:42.147728";"gold";129597;"timmy_bot135";"Transitional,MixedCar,";"noskip";52052;52734;949;3;-1;"Red Voyage";315
2629;148135;"Larstm";"2025-01-19 22:09:31.040639";"at";44612;"awaflguy";"Mini,Transitional,";"noskip";13935;13933;950;3;14118;"transitional yek 06";315
2630;127201;"Larstm";"2025-01-19 22:10:08.176374";"gold";32253;"CayciRemzi";"LOL,Bumper,";"noskip";26638;26966;950;3;-1;"YEK LOL #14";316
2631;199336;"Larstm";"2025-01-19 22:10:38.508947";"at";26110;"Excluyron";"Mini,";"noskip";10385;9994;951;3;10882;"what is this10 doing here?";316
2632;221117;"Larstm";"2025-01-19 22:11:05.90819";"skip";6807;"wouto1997";"Ice,Altered Nadeo,";"freeskip";46382;-1;951;2;10882;"Icy Winter 2025 - 06";316
2633;72621;"Larstm";"2025-01-19 22:12:15.991637";"at";65708;"Nightscream89";"Stunt,";"noskip";28965;28108;952;2;31805;"09- In the saddle";316
2634;184777;"Larstm";"2025-01-19 22:25:25.325628";"gold";780670;"R4igekon";"Water,Altered Nadeo,Wood,";"noskip";58225;59885;952;2;62333;"Summer 2024 - 19 (Pure Wet Icy Wood)";317
2635;197137;"Larstm";"2025-01-19 22:26:10.245057";"at";36855;"nydani11";"Altered Nadeo,";"noskip";8165;8161;953;2;8210;"Summer 2024 - 20 cp1 is End";317
2636;162237;"Larstm";"2025-01-19 22:30:18.766046";"gold";230288;"cLM.wp";"Tech,Scenery,Transitional,";"noskip";46150;48998;953;2;49278;"Lavender";318
